-1.461867465837801916e+01 , -1.212490003581878462e+01 , 9.917748277360596831e-03
-5.008919834540248583e-02 , -6.876389626769147112e-01 , -5.637759024556616705e-01
-4.598608069408767562e+01 , -6.498788461699392371e+01 , -5.608020908379395308e+01
5.215389232746406867e-01 , -1.122844538486325261e+00 , -1.354992678440636977e+00
-2.190947350544071082e+00 , -1.146905970680693609e-01 , -6.469254699309255230e+00
-4.007728007577969542e+00 , 8.830016908266598297e-02 , -7.049941889174853316e+00
1.167496792742126269e-02 , -1.419817419682016524e-01 , -2.976349046720779268e-01
-9.449107076246617609e+00 , -4.134279418161121433e-02 , -8.645250072464479629e+00
-5.824823495632267978e+00 , -4.254670345908695417e+00 , -2.010625500432971502e-01
