0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.000000000000000000e+01 , 0.000000000000000000e+00 , -6.000000000000001166e-02
0.000000000000000000e+00 , 0.000000000000000000e+00 , -1.771200000000000552e-01
0.000000000000000000e+00 , -2.213568000000000757e-01 , -6.000000000000001166e-02
0.000000000000000000e+00 , -2.043174400000000723e-01 , -2.370854400000000917e-01
0.000000000000000000e+00 , -1.464000000000000301e-01 , 0.000000000000000000e+00
0.000000000000000000e+00 , -1.464000000000000301e-01 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
